Date,Open,High,Low,Close,Adj Close,Volume
2018-06-19,631.500000,631.700012,619.025024,620.799988,591.799744,7545700
2018-06-20,624.250000,626.174988,619.000000,621.575012,592.538574,5371802
2018-06-21,622.974976,628.250000,618.000000,623.275024,594.159180,5798790
2018-06-22,621.500000,627.750000,620.599976,623.924988,594.778748,4343118
2018-06-25,628.575012,639.400024,627.000000,636.224976,606.504150,7731178
2018-06-26,634.500000,641.950012,633.125000,638.924988,609.078064,4483504
2018-06-27,641.974976,646.724976,632.799988,635.000000,605.336426,6952142
2018-06-28,638.150024,649.000000,638.125000,644.799988,614.678650,10996818
2018-06-29,649.025024,657.500000,641.625000,653.599976,623.067444,9966600
2018-07-02,657.000000,670.000000,657.000000,667.349976,636.175171,4830144
2018-07-03,665.950012,678.950012,665.875000,676.875000,645.255249,8127452
2018-07-04,676.025024,676.325012,669.424988,672.599976,641.179932,5025722
2018-07-05,673.549988,673.625000,634.049988,642.000000,612.009338,17019902
2018-07-06,645.125000,650.924988,634.500000,642.125000,612.128601,11215356
2018-07-09,648.500000,651.500000,639.525024,649.424988,619.087585,6644998
2018-07-10,654.250000,657.724976,647.150024,650.700012,620.303040,5974488
2018-07-11,658.775024,671.049988,645.674988,660.224976,629.382996,11899832
2018-07-12,663.049988,663.549988,642.224976,647.174988,616.942688,13272240
2018-07-13,657.500000,665.799988,649.174988,658.700012,627.929321,19496158
2018-07-16,658.700012,692.200012,643.849976,666.424988,635.293335,35344680
2018-07-17,664.849976,674.750000,656.349976,663.950012,632.934021,11161690
2018-07-18,669.900024,671.700012,657.000000,661.275024,630.384033,6919016
2018-07-19,661.500000,665.950012,654.549988,658.349976,627.595642,5118864
2018-07-20,663.000000,683.575012,660.650024,674.049988,642.562256,11705738
2018-07-23,676.075012,684.000000,668.125000,677.974976,646.303894,7675702
2018-07-24,687.200012,691.200012,678.000000,688.575012,656.408691,6172246
2018-07-25,689.500000,696.900024,682.724976,691.875000,659.554565,6936922
2018-07-26,689.275024,695.200012,684.599976,686.625000,654.549805,7362218
2018-07-27,686.599976,694.500000,684.150024,686.724976,654.645142,6493232
2018-07-30,685.000000,686.500000,674.000000,675.500000,643.944458,6409970
2018-07-31,674.275024,685.000000,667.775024,682.549988,650.665161,7943996
2018-08-01,681.900024,684.224976,675.500000,677.025024,645.398315,4675706
2018-08-02,679.799988,683.375000,675.075012,676.825012,645.207581,5940742
2018-08-03,683.099976,683.099976,678.000000,682.049988,650.188477,3970390
2018-08-06,683.025024,687.500000,673.750000,680.325012,648.544128,6178930
2018-08-07,687.000000,689.974976,680.325012,683.974976,652.023499,7351528
2018-08-08,685.900024,686.250000,676.650024,681.375000,649.545044,3992358
2018-08-09,686.825012,694.724976,686.825012,689.974976,657.743286,6409524
2018-08-10,692.900024,694.500000,686.525024,692.724976,660.364868,4779520
2018-08-13,695.000000,704.924988,689.349976,704.375000,671.470581,9979746
2018-08-14,706.974976,712.275024,702.000000,704.150024,671.256104,6151320
2018-08-16,707.474976,717.450012,705.625000,714.775024,681.384888,6626774
2018-08-17,715.450012,718.825012,711.500000,715.174988,681.766113,6390408
2018-08-20,694.000000,703.974976,686.750000,692.125000,659.792847,16101876
2018-08-21,695.000000,698.000000,686.875000,691.974976,659.649841,8361482
2018-08-23,696.500000,700.750000,692.674988,698.700012,666.060730,7717182
2018-08-24,698.250000,700.950012,688.049988,689.150024,656.956909,7053000
2018-08-27,691.500000,709.974976,690.700012,707.700012,674.640320,7012950
2018-08-28,708.599976,719.200012,705.750000,712.349976,679.073059,6496890
2018-08-29,716.799988,716.799988,702.575012,705.049988,672.114075,5646496
2018-08-30,706.400024,710.775024,698.075012,708.099976,675.021606,11507962
2018-08-31,712.549988,727.150024,710.549988,720.549988,686.890015,10875864
2018-09-03,724.500000,733.950012,715.000000,717.125000,683.625000,10976328
2018-09-04,722.000000,748.500000,716.000000,737.150024,702.714539,15370124
2018-09-05,741.950012,744.049988,725.400024,729.900024,695.803284,8658978
2018-09-06,732.549988,735.500000,724.099976,727.150024,693.181702,5598659
2018-09-07,734.349976,735.150024,723.799988,732.799988,698.567810,6510605
2018-09-10,737.750000,747.000000,729.400024,730.849976,696.708862,5629871
2018-09-11,735.900024,744.750000,732.000000,734.299988,699.997681,6963561
2018-09-12,744.400024,746.500000,736.250000,742.900024,708.195984,4636617
2018-09-14,741.900024,745.000000,729.049988,733.700012,699.425659,7896514
2018-09-17,735.000000,740.000000,724.599976,725.950012,692.037720,5427054
2018-09-18,730.000000,730.000000,717.000000,719.099976,685.507751,7729732
2018-09-19,727.000000,727.000000,713.200012,719.750000,686.127380,4849498
2018-09-21,713.849976,717.400024,692.000000,705.299988,672.352356,14350769
2018-09-24,706.500000,729.950012,706.500000,718.250000,684.697449,8637881
2018-09-25,718.250000,736.000000,717.000000,726.200012,692.276123,9602273
2018-09-26,731.200012,731.849976,712.000000,717.849976,684.316101,6599606
2018-09-27,722.000000,730.799988,717.450012,724.799988,690.941467,14592616
2018-09-28,721.000000,734.549988,715.200012,730.049988,695.946228,7490031
2018-10-01,737.500000,754.900024,733.000000,746.650024,711.770813,8252398
2018-10-03,743.799988,751.950012,726.299988,728.500000,694.468628,7792464
2018-10-04,728.500000,729.750000,702.500000,707.200012,674.163635,6173037
2018-10-05,713.000000,731.500000,709.299988,724.599976,690.750793,8543578
2018-10-08,725.049988,728.700012,709.250000,714.450012,681.075012,7259306
2018-10-09,717.099976,722.400024,702.650024,717.750000,684.220764,6777212
2018-10-10,719.900024,719.900024,695.400024,700.450012,667.728943,8866251
2018-10-11,685.000000,692.900024,663.299988,673.349976,641.894958,10985897
2018-10-12,676.400024,684.049988,661.500000,678.799988,647.090332,8909221
2018-10-15,688.599976,705.000000,681.500000,698.799988,666.156006,6222176
2018-10-16,710.000000,713.900024,689.400024,695.250000,662.771912,11588963
2018-10-17,710.000000,721.799988,701.349976,705.349976,672.400024,20360697
2018-10-19,687.000000,687.700012,678.000000,683.549988,651.618408,10421001
2018-10-22,688.700012,695.049988,673.799988,679.950012,648.186523,6672840
2018-10-23,675.950012,682.000000,653.299988,657.599976,626.880676,9041701
2018-10-24,663.000000,666.500000,647.150024,649.799988,619.445007,7058164
2018-10-25,643.000000,656.349976,636.250000,648.750000,625.178833,8270469
2018-10-26,645.299988,648.700012,629.900024,633.599976,610.579224,5464141
2018-10-29,633.700012,650.549988,631.500000,644.750000,621.324158,7137446
2018-10-30,641.099976,663.799988,637.450012,659.599976,635.634583,8793411
2018-10-31,663.900024,692.950012,663.049988,686.400024,661.460876,11947995
2018-11-01,689.700012,689.700012,659.599976,666.700012,642.476685,5860244
2018-11-02,665.950012,675.799988,660.099976,662.250000,638.188354,6654067
2018-11-05,663.500000,668.599976,657.000000,666.000000,641.802124,5799426
2018-11-06,667.900024,675.000000,660.650024,666.450012,642.235779,6975525
2018-11-07,673.000000,677.500000,672.000000,675.500000,650.956909,758956
2018-11-09,679.000000,679.000000,655.500000,659.500000,635.538269,9694143
2018-11-12,666.000000,676.400024,662.299988,664.200012,640.067505,7118080
2018-11-13,663.500000,667.750000,656.299988,665.700012,641.513062,4137808
2018-11-14,665.700012,665.700012,640.500000,653.200012,629.467224,7323026
2018-11-15,654.000000,666.000000,646.700012,656.400024,632.550903,5513390
2018-11-16,659.900024,662.500000,644.200012,650.849976,627.202576,8583785
2018-11-19,659.000000,662.000000,649.250000,651.700012,628.021667,6018930
2018-11-20,651.700012,656.000000,640.099976,641.400024,618.095947,5384830
2018-11-21,640.000000,640.049988,612.099976,619.099976,596.606140,14359086
2018-11-22,622.250000,628.150024,616.750000,620.750000,598.196167,6632975
2018-11-26,621.000000,628.000000,599.849976,621.450012,598.870728,15075209
2018-11-27,625.500000,641.000000,625.299988,638.900024,615.686768,12285851
2018-11-28,640.950012,668.700012,640.000000,666.400024,642.187561,17719890
2018-11-29,671.000000,674.900024,658.799988,661.049988,637.031982,13399070
2018-11-30,661.000000,672.000000,660.950012,667.450012,643.199463,10445773
2018-12-03,673.150024,679.000000,665.950012,670.349976,645.994019,8260890
2018-12-04,672.549988,688.250000,671.299988,685.250000,660.352722,7827923
2018-12-05,683.000000,683.650024,672.500000,681.400024,656.642578,5177288
2018-12-06,676.099976,685.450012,664.549988,668.500000,644.211243,8039771
2018-12-07,672.000000,685.750000,665.599976,682.799988,657.991699,5553948
2018-12-10,669.900024,683.799988,665.200012,669.200012,644.885803,5121196
2018-12-11,669.200012,681.900024,660.599976,674.500000,649.993286,7120933
2018-12-12,677.099976,680.650024,670.599976,678.500000,653.847961,6926183
2018-12-13,682.000000,700.000000,680.000000,697.750000,672.398560,7521474
2018-12-14,697.450012,713.700012,694.400024,706.049988,680.396912,9560576
2018-12-17,711.849976,711.849976,692.750000,694.400024,669.170288,4778465
2018-12-18,686.500000,686.500000,674.549988,676.599976,652.016968,8021298
2018-12-19,671.549988,671.549988,661.099976,664.849976,640.693909,8295459
2018-12-20,660.000000,671.549988,656.400024,667.049988,642.813904,11705260
2018-12-21,659.500000,659.500000,643.450012,646.200012,622.721558,12802132
2018-12-24,657.000000,658.799988,647.599976,649.000000,625.419800,8379825
2018-12-26,647.000000,647.000000,637.349976,644.049988,620.649658,6178552
2018-12-27,652.750000,663.250000,649.000000,656.799988,632.936340,15333902
2018-12-28,663.349976,663.500000,653.299988,656.950012,633.080933,4736598
2018-12-31,660.000000,662.000000,655.799988,658.950012,635.008240,3373319
2019-01-01,660.950012,666.299988,654.150024,665.049988,640.886658,2943390
2019-01-02,666.000000,674.000000,662.049988,669.049988,644.741272,7416655
2019-01-03,672.000000,677.000000,663.099976,669.150024,644.837646,6827249
2019-01-04,671.750000,673.900024,651.000000,661.049988,637.031982,7889310
2019-01-07,665.000000,673.599976,661.500000,671.700012,647.295044,8046340
2019-01-08,674.950012,677.450012,668.549988,670.049988,645.704956,8621545
2019-01-09,686.200012,689.799988,664.000000,676.099976,651.535095,18130292
2019-01-10,681.599976,682.000000,672.549988,679.700012,655.004333,9572493
2019-01-11,680.200012,685.500000,672.500000,683.500000,658.666260,12281903
2019-01-14,707.000000,710.200012,695.950012,701.900024,676.397766,19312937
2019-01-15,707.200012,730.000000,707.200012,726.599976,700.200256,19671304
2019-01-16,729.900024,737.799988,728.500000,736.799988,710.029663,9658944
2019-01-17,735.799988,739.000000,729.099976,733.349976,706.705078,6903771
2019-01-18,730.000000,736.200012,726.299988,730.950012,704.392334,5902151
2019-01-21,738.200012,751.000000,734.000000,745.000000,717.931763,8129422
2019-01-22,741.250000,749.000000,734.000000,745.349976,718.269043,6723375
2019-01-23,742.349976,742.599976,729.200012,731.650024,705.066833,7212099
2019-01-24,728.099976,736.099976,721.000000,732.000000,705.404114,7429783
2019-01-25,728.000000,737.900024,724.250000,730.349976,703.814026,5543112
2019-01-28,731.000000,732.599976,719.000000,727.950012,701.501282,7944693
2019-01-29,725.500000,732.849976,716.500000,727.900024,701.453064,6760819
2019-01-30,727.900024,734.799988,721.099976,725.900024,699.525757,5763026
2019-01-31,726.000000,751.299988,726.000000,749.549988,722.316467,13825233
2019-02-01,751.349976,762.500000,744.500000,757.049988,729.543945,6276585
2019-02-04,757.000000,762.500000,749.200012,755.900024,728.435791,3945391
2019-02-05,747.000000,759.950012,747.000000,754.849976,727.423889,4694366
2019-02-06,755.549988,766.950012,754.349976,763.299988,735.566895,5880482
2019-02-07,763.049988,769.450012,761.000000,764.000000,736.241455,3961797
2019-02-08,760.000000,772.250000,754.900024,760.900024,733.254089,5915169
2019-02-11,766.900024,768.750000,759.000000,762.799988,735.085022,5500216
2019-02-12,760.349976,760.349976,741.000000,750.450012,723.183777,7310690
2019-02-14,751.000000,753.000000,737.250000,740.049988,713.161560,4610535
2019-02-15,742.299988,746.500000,732.599976,741.950012,714.992676,5586389
2019-02-18,742.349976,747.650024,736.000000,741.049988,714.125305,5346825
2019-02-19,739.099976,740.549988,721.299988,724.299988,697.983887,9401334
2019-02-20,727.000000,743.000000,726.049988,740.700012,713.787964,5210675
2019-02-21,738.000000,738.000000,727.099976,733.450012,706.801453,7202786
2019-02-22,732.500000,738.200012,728.000000,734.950012,708.246948,3750833
2019-02-25,735.549988,758.000000,735.549988,754.900024,727.472046,6547552
2019-02-26,748.599976,752.599976,740.150024,742.500000,715.522644,8319610
2019-02-27,745.000000,746.400024,732.750000,735.250000,708.536072,5936354
2019-02-28,738.700012,742.400024,732.299988,734.299988,707.620544,8559921
2019-03-01,735.500000,743.400024,735.500000,741.900024,714.944519,3998826
2019-03-05,740.500000,742.500000,730.250000,732.500000,705.885925,4826505
2019-03-06,736.099976,736.099976,727.000000,732.500000,705.885925,6076668
2019-03-07,734.000000,734.500000,720.549988,722.950012,696.682922,5951551
2019-03-08,722.950012,722.950012,710.650024,712.349976,686.468018,7193994
2019-03-11,713.299988,718.500000,709.400024,711.250000,685.408020,9932198
2019-03-12,709.000000,714.950012,705.599976,706.950012,681.264282,11997387
2019-03-13,710.000000,718.599976,706.299988,708.450012,682.709717,11348867
2019-03-14,714.000000,714.900024,706.200012,708.349976,682.613403,6415187
2019-03-15,712.000000,723.750000,709.599976,718.549988,692.442810,14638664
2019-03-18,721.549988,723.700012,705.349976,710.200012,684.396240,8065544
2019-03-19,712.799988,726.500000,707.400024,722.250000,696.008362,8917337
2019-03-20,727.250000,742.299988,727.150024,738.950012,712.101624,13471173
2019-03-22,745.000000,746.349976,732.299988,743.099976,716.100830,8883260
2019-03-25,742.400024,742.400024,730.549988,735.250000,708.536072,7644966
2019-03-26,735.250000,735.250000,719.099976,727.750000,701.308533,9406261
2019-03-27,730.000000,732.299988,727.150024,729.700012,703.187683,7387487
2019-03-28,730.000000,745.000000,730.000000,737.799988,710.993347,9277241
2019-04-01,742.000000,760.000000,742.000000,755.099976,727.664795,6584982
2019-04-02,759.000000,765.799988,754.599976,759.400024,731.808594,7283600
2019-04-03,756.000000,758.500000,746.799988,753.299988,725.930237,6897127
2019-04-04,751.400024,753.799988,745.099976,747.900024,720.726379,7688525
2019-04-05,750.900024,760.950012,748.000000,759.299988,731.712219,6276040
2019-04-08,763.049988,770.000000,755.400024,767.250000,739.373352,4919911
2019-04-09,770.000000,773.000000,758.200012,760.599976,732.964966,6730692
2019-04-10,764.000000,766.700012,751.299988,752.700012,725.352051,7031088
2019-04-11,751.750000,751.750000,740.049988,742.700012,715.715332,8200995
2019-04-12,743.099976,751.549988,740.599976,747.750000,720.581909,7043212
2019-04-15,724.700012,731.349976,712.599976,727.500000,701.067627,31574803
2019-04-16,727.900024,727.900024,714.099976,724.099976,697.791138,12524411
2019-04-18,722.500000,722.500000,712.750000,717.049988,690.997253,13801105
2019-04-22,717.049988,725.750000,715.000000,721.049988,694.851990,6455426
2019-04-23,723.900024,730.000000,718.400024,728.200012,701.742188,5516668
2019-04-24,728.200012,737.900024,724.000000,736.450012,709.692444,8285120
2019-04-25,736.450012,737.650024,727.049988,728.549988,702.079407,8005235
2019-04-26,731.000000,739.799988,729.000000,738.000000,711.186157,6895168
2019-04-30,738.000000,753.799988,738.000000,751.349976,724.051025,9920046
2019-05-02,747.000000,748.400024,729.500000,730.799988,704.247681,6351352
2019-05-03,722.900024,731.000000,718.200012,723.599976,697.309265,6348116
2019-05-06,715.000000,721.799988,710.650024,718.400024,692.298279,8858265
2019-05-07,720.400024,727.900024,718.700012,724.549988,698.224731,5747536
2019-05-08,721.000000,726.000000,716.500000,719.349976,693.213684,6247642
2019-05-09,719.150024,730.299988,715.799988,721.049988,694.851990,7396525
2019-05-10,720.799988,726.000000,715.000000,716.849976,690.804565,8352335
2019-05-13,716.549988,726.450012,712.099976,719.700012,693.551025,6808993
2019-05-14,716.500000,717.750000,703.599976,713.849976,687.913574,10513001
2019-05-15,714.900024,725.200012,712.599976,716.099976,690.081848,6668929
2019-05-16,720.000000,737.000000,719.099976,733.099976,706.464111,6468556
2019-05-17,733.150024,735.799988,720.099976,723.900024,697.598389,8155948
2019-05-20,719.700012,726.400024,706.000000,722.400024,696.152954,11213708
2019-05-21,722.650024,722.650024,707.700012,709.299988,683.528870,8645535
2019-05-22,710.000000,718.250000,707.000000,709.750000,683.962524,5795713
2019-05-23,715.000000,716.700012,697.450012,701.049988,675.578674,7233736
2019-05-24,703.799988,711.750000,700.450012,709.200012,683.432495,7016424
2019-05-27,707.400024,713.799988,705.500000,708.099976,682.372437,10247544
2019-05-28,712.000000,733.450012,709.799988,728.099976,701.645813,23860490
2019-05-29,725.500000,733.650024,723.650024,727.799988,701.356628,10293077
2019-05-30,727.000000,737.250000,722.549988,733.549988,706.897827,15089296
2019-05-31,736.500000,742.950012,733.200012,737.750000,710.945190,8290306
2019-06-03,729.799988,750.900024,729.000000,744.650024,717.594482,7744761
2019-06-04,737.250000,739.450012,733.150024,735.299988,708.584229,11733702
2019-06-06,736.500000,744.650024,733.650024,735.599976,708.873291,7563925
2019-06-07,735.849976,743.950012,735.849976,739.099976,712.246094,3218358
2019-06-10,740.099976,754.099976,740.099976,753.500000,726.122925,4435148
2019-06-11,755.000000,759.000000,750.500000,754.900024,727.472046,5733127
2019-06-12,756.950012,756.950012,745.000000,753.799988,726.412048,8738342
2019-06-13,740.000000,747.200012,740.000000,742.650024,725.776794,4808577
2019-06-14,743.849976,745.500000,738.250000,740.450012,723.626831,5556353
2019-06-17,743.000000,744.500000,737.799988,740.549988,723.724548,3085588
2019-06-18,740.200012,752.450012,740.200012,750.150024,733.106445,6202838
2019-06-19,752.500000,755.400024,748.599976,751.900024,734.816711,4596253
2019-06-20,737.799988,756.900024,735.900024,754.900024,737.748474,7148684
2019-06-21,755.000000,755.000000,747.150024,750.200012,733.155334,13200318
2019-06-24,751.900024,751.900024,742.650024,745.500000,728.562073,4758178
2019-06-25,744.000000,750.900024,737.299988,748.099976,731.102966,3677911
2019-06-26,743.000000,751.450012,738.000000,739.200012,722.405212,5447130
2019-06-27,742.000000,744.700012,728.150024,730.549988,713.951721,11122346
2019-06-28,735.500000,739.500000,728.500000,732.000000,715.368774,5919494
2019-07-01,735.000000,737.500000,729.849976,731.299988,714.684692,3224968
2019-07-02,734.000000,741.650024,730.099976,740.000000,723.187073,4837606
2019-07-03,741.000000,743.200012,730.000000,731.299988,714.684692,5958379
2019-07-04,729.000000,736.400024,728.599976,733.799988,717.127869,3274064
2019-07-05,735.000000,736.400024,713.500000,718.000000,701.686890,4926289
2019-07-08,716.450012,724.950012,712.299988,717.599976,701.295959,7177092
2019-07-09,718.000000,719.849976,709.049988,715.500000,699.243652,5022638
2019-07-10,709.000000,722.700012,706.500000,717.250000,700.953918,7573816
2019-07-11,719.450012,723.500000,709.599976,721.500000,705.107361,6252688
2019-07-12,722.500000,730.599976,719.599976,726.750000,710.238098,7874441
2019-07-15,763.000000,781.650024,754.200012,779.349976,761.643005,31064152
2019-07-16,777.000000,787.799988,776.000000,784.849976,767.018005,9924322
2019-07-17,783.900024,795.000000,776.750000,794.150024,776.106750,6754348
2019-07-18,789.049988,798.500000,786.200012,792.700012,774.689697,6534471
2019-07-19,788.700012,794.500000,781.250000,785.400024,767.555542,6812754
2019-07-22,785.950012,792.000000,782.049988,784.400024,766.578308,7107151
2019-07-23,787.000000,804.000000,785.549988,790.049988,772.099854,10782564
2019-07-24,788.000000,793.750000,783.599976,786.299988,768.435059,5745146
2019-07-25,788.250000,800.200012,787.650024,794.500000,776.448792,9773568
2019-07-26,792.299988,795.000000,782.200012,787.000000,769.119202,4941763
2019-07-29,789.500000,796.950012,786.200012,791.450012,773.468079,6244316
2019-07-30,791.900024,797.799988,788.549988,792.700012,774.689697,8673253
2019-07-31,790.849976,799.799988,781.599976,793.650024,775.618103,7350584
2019-08-01,786.450012,788.400024,764.400024,768.849976,751.381531,10066407
2019-08-02,765.049988,779.900024,762.250000,775.599976,757.978149,10838336
2019-08-05,772.599976,785.900024,768.650024,776.700012,759.053223,9976238
2019-08-06,778.799988,783.700012,769.799988,774.450012,756.854309,9331718
2019-08-07,778.900024,783.450012,772.349976,776.099976,758.466858,5130457
2019-08-08,782.700012,792.750000,781.250000,788.750000,770.829407,8009009
2019-08-09,792.000000,796.750000,784.799988,789.849976,771.904358,4362520
2019-08-13,784.150024,786.000000,760.150024,764.750000,747.374695,7517099
2019-08-14,775.099976,778.250000,768.000000,774.799988,757.196350,5940968
2019-08-16,780.000000,780.049988,762.500000,774.549988,756.952026,5128088
2019-08-19,775.599976,783.000000,773.349976,777.650024,759.981628,3881451
2019-08-20,785.200012,798.000000,783.849976,792.750000,774.738525,8435344
2019-08-21,793.000000,803.750000,793.000000,799.450012,781.286316,5926896
2019-08-22,799.900024,801.299988,792.349976,795.700012,777.621521,5222488
2019-08-23,796.450012,809.950012,795.799988,802.200012,783.973816,6895015
2019-08-26,795.900024,806.799988,786.900024,802.549988,784.315918,5412074
2019-08-27,791.000000,794.950012,781.099976,784.650024,766.822571,16061642
2019-08-28,787.400024,805.000000,786.299988,802.500000,784.267029,5881134
2019-08-29,795.500000,809.700012,795.500000,806.950012,788.615906,7830413
2019-08-30,810.000000,817.349976,802.000000,814.900024,796.385315,8174186
2019-09-03,815.000000,822.400024,812.049988,814.250000,795.750061,5647088
2019-09-04,810.750000,822.450012,810.250000,821.299988,802.639893,6199015
2019-09-05,830.099976,837.500000,826.650024,834.049988,815.100220,7926895
2019-09-06,843.299988,847.000000,835.049988,840.150024,821.061584,6106841
2019-09-09,836.799988,840.299988,827.549988,829.099976,810.262634,4377870
2019-09-11,822.299988,828.549988,814.150024,820.099976,801.467163,7981036
2019-09-12,816.400024,819.849976,810.849976,816.400024,797.851196,4400017
2019-09-13,818.099976,831.049988,817.500000,829.299988,810.458069,4832021
2019-09-16,832.049988,837.950012,820.549988,827.700012,808.894470,4846496
2019-09-17,831.500000,835.000000,820.549988,831.250000,812.363770,5540901
2019-09-18,829.900024,832.950012,824.000000,829.849976,810.995544,3199389
2019-09-19,824.849976,827.000000,815.200012,820.700012,802.053528,6601607
2019-09-20,822.900024,835.000000,802.000000,805.000000,786.710205,22462366
2019-09-23,806.900024,806.900024,741.900024,764.349976,746.983765,17279260
2019-09-24,765.000000,798.650024,765.000000,794.049988,776.009033,13717998
2019-09-25,787.700012,801.000000,781.650024,792.650024,774.640808,9313576
2019-09-26,787.750000,797.000000,778.099976,782.549988,764.770325,18442824
2019-09-27,787.049988,794.250000,780.099976,782.200012,764.428223,5087642
2019-09-30,785.099976,808.000000,784.150024,805.650024,787.345459,8178091
2019-10-01,807.000000,807.549988,791.549988,793.549988,775.520386,5881438
2019-10-03,792.549988,797.849976,784.150024,785.599976,767.750977,5497672
2019-10-04,790.000000,797.599976,787.049988,793.450012,775.422668,8201713
2019-10-07,794.849976,802.000000,786.099976,789.549988,771.611267,3679845
2019-10-09,795.450012,795.900024,778.799988,783.650024,765.845337,6335025
2019-10-10,785.400024,794.700012,776.599976,783.049988,765.258911,10402917
2019-10-11,781.500000,823.799988,776.599976,814.799988,796.287537,20636344
2019-10-14,786.750000,797.000000,780.000000,786.099976,768.239624,15150858
2019-10-15,773.099976,775.950012,765.000000,768.299988,750.844055,13762133
2019-10-16,765.250000,775.950012,761.549988,771.450012,753.922485,10767032
2019-10-17,767.000000,770.549988,765.099976,769.500000,752.016785,9860495
2019-10-18,763.799988,773.799988,760.000000,767.849976,750.404236,10037200
2019-10-22,691.099976,691.099976,638.349976,643.549988,635.549988,90152532
2019-10-23,630.000000,656.650024,615.099976,650.599976,650.599976,60516887
2019-10-24,650.000000,653.200012,632.000000,635.349976,635.349976,25666433
2019-10-25,647.000000,652.500000,636.000000,637.450012,637.450012,16549337
2019-10-27,null,null,null,null,null,null
2019-10-29,651.000000,653.750000,647.000000,650.650024,650.650024,16709764
2019-10-30,660.400024,671.400024,656.200012,660.599976,660.599976,22879467
2019-10-31,668.400024,695.450012,666.099976,685.599976,685.599976,27405901
2019-11-01,690.000000,694.000000,682.599976,687.900024,687.900024,9713519
2019-11-04,681.799988,732.500000,678.150024,709.000000,709.000000,29381982
2019-11-05,708.750000,708.750000,691.500000,696.099976,696.099976,12897805
2019-11-06,695.799988,721.500000,692.000000,712.299988,712.299988,21372589
2019-11-07,717.000000,724.349976,712.099976,720.099976,720.099976,13733737
2019-11-08,722.000000,724.250000,705.500000,708.150024,708.150024,8585630
2019-11-11,698.900024,707.200012,698.000000,704.400024,704.400024,6951494
2019-11-13,696.500000,700.000000,687.750000,691.349976,691.349976,9973690
2019-11-14,696.349976,709.799988,696.349976,705.299988,705.299988,10539902
2019-11-15,709.049988,712.950012,702.299988,703.900024,703.900024,7362623
2019-11-18,705.000000,710.000000,699.299988,705.200012,705.200012,7490916
2019-11-19,709.900024,714.000000,705.000000,712.849976,712.849976,6495885
2019-11-20,712.799988,715.000000,705.000000,713.000000,713.000000,6142171
2019-11-21,715.500000,721.450012,710.500000,713.250000,713.250000,9692973
2019-11-22,711.750000,712.000000,685.099976,693.200012,693.200012,14415826
2019-11-25,693.349976,705.150024,693.200012,698.099976,698.099976,7334511
2019-11-26,705.000000,707.250000,686.000000,690.599976,690.599976,27253106
2019-11-27,694.250000,697.650024,690.099976,695.750000,695.750000,3861635
2019-11-28,699.099976,703.349976,694.049988,701.849976,701.849976,4837683
2019-11-29,700.900024,702.299988,691.549988,696.349976,696.349976,4262379
2019-12-02,703.099976,704.000000,690.299988,692.700012,692.700012,9383736
2019-12-03,692.700012,699.700012,688.549988,698.349976,698.349976,5239013
2019-12-04,697.000000,710.500000,693.349976,708.849976,708.849976,7427886
2019-12-05,706.450012,715.900024,703.799988,714.849976,714.849976,4814422
2019-12-06,715.950012,720.000000,709.599976,715.099976,715.099976,5226096
2019-12-09,716.000000,722.349976,714.250000,717.250000,717.250000,6435865
2019-12-10,713.000000,718.500000,710.000000,714.549988,714.549988,4457939
2019-12-11,716.599976,722.700012,713.000000,721.049988,721.049988,6043554
2019-12-12,718.500000,720.700012,699.549988,702.099976,702.099976,11112042
2019-12-13,700.349976,712.900024,700.349976,711.299988,711.299988,10302412
2019-12-16,712.299988,720.200012,710.200012,714.000000,714.000000,5616324
2019-12-17,719.700012,731.250000,715.000000,729.700012,729.700012,10525565
2019-12-18,731.000000,737.299988,722.750000,732.450012,732.450012,12215295
2019-12-19,733.500000,735.950012,724.599976,730.849976,730.849976,7199210
2019-12-20,731.000000,735.000000,728.250000,731.549988,731.549988,7794167
2019-12-23,732.150024,737.299988,731.650024,736.000000,736.000000,4975608
2019-12-24,736.950012,736.950012,728.299988,733.400024,733.400024,2890759
2019-12-26,732.000000,734.549988,726.549988,728.950012,728.950012,3821806
2019-12-27,729.750000,737.500000,728.849976,736.950012,736.950012,3399094
2019-12-30,736.099976,737.950012,727.250000,732.900024,732.900024,5368416
2019-12-31,729.700012,737.750000,725.450012,731.150024,731.150024,6927885
2020-01-01,735.000000,740.000000,732.549988,736.849976,736.849976,2112415
2020-01-02,738.900024,740.799988,730.900024,734.700012,734.700012,5658200
2020-01-03,733.900024,748.000000,733.900024,746.000000,746.000000,7882938
2020-01-06,746.099976,753.799988,736.500000,738.849976,738.849976,6519403
2020-01-07,738.000000,742.599976,725.099976,727.900024,727.900024,7899363
2020-01-08,724.950012,729.000000,708.299988,718.200012,718.200012,8639443
2020-01-09,721.700012,731.500000,714.299988,727.549988,727.549988,13521186
2020-01-10,740.450012,742.900024,730.500000,738.150024,738.150024,9341405
2020-01-13,760.000000,777.500000,755.000000,773.549988,773.549988,36952038
2020-01-14,769.950012,776.950012,767.200012,775.650024,775.650024,11414418
2020-01-15,773.849976,773.849976,762.150024,767.549988,767.549988,6047430
2020-01-16,770.700012,772.500000,760.250000,767.000000,767.000000,5740586
2020-01-17,770.700012,772.900024,762.250000,767.849976,767.849976,3762957
2020-01-20,771.599976,774.400024,762.950012,768.450012,768.450012,3887680
